Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
9d0c61060dacd07f046a1e1d96937f8d	5.870467453036261e-6	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_sp
842473ffdfa6607103fdc696f66bf814	1.0639413931595002e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria_junci
c6d2d98cd172242c470c12013bfa3fad	1.544021119336315e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_kratochvilovae
f2badc179a08e73bcbc0660ec20c84f6	1.0633991619364735e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_sp
e91ac07871d362074e07483331139bfc	6.480041472265422e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
fbdacec52435d5c5d182a14c350f774f	5.98114742332169e-6	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
0305af205892480a144d8105704babe7	1.3011439335173425e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_aciculare
3e4fb7e62c058ec0c240057cefd5578d	1.3688879154574824e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
7d969ba91ac7cb2da8c3880bee2a67ca	1.3810628659816595e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_thomii
7d89392fbbd0a95a84fea1d27af0d0b2	4.083366000261336e-6	1	NA	NA	NA	FALSE	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_sp
722dadca1df8b1faf60c4c679df90f41	1.2154976543859898e-5	1	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
7bee211c13e03ed4018f9d2b88850e51	1.2154976543859898e-5	1	NA	NA	NA	FALSE	Fungi	NA	NA	NA	NA	NA	NA
e4cd2c136c1029050a0e93c8bcbc42a8	4.714347345753454e-6	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_planifunda
17daa08f567c4aade0dc31994d9a6001	6.325754770544817e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
a96222eb479772e764b9141415e176c3	2.278902036115595e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_clarorosea
8b2500cf2318fff4fc8e9648c5bd920c	1.2256924265361812e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum_sp
8da674f1085608785084b9eca4fa6982	1.1825158399438852e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
37ad88defc3bc978f426dcb0a5ac99b0	2.438728696801573e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Basidiomycota	Agaricomycetes	Corticiales	unidentified	unidentified	Corticiales_sp
90d39ec17acdd81b04495475d76c5a32	1.4673377768615865e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
6fae578b55cc454f56fc388893ffb2b6	6.691736195437868e-6	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
